Grand Aiguille, 44.09091, -114.98386, 44.09091&deg;N / 114.98386&deg;W, 2746 , 83.1, /grand-aiguille/798147
Mount Athos (Agio Oros), 40.15840, 24.32750, 40.15840&deg;N / 24.32750&deg;E, 15725 , 86.58, /mount-athos-agio-oros/154499
Mount Arriva, 48.54910, -120.8562, 48.54910&deg;N / 120.8562&deg;W, 11518 , 87.64, /mount-arriva/150672
Wet Peak, 43.99290, -113.5378, 43.99290&deg;N / 113.5378&deg;W, 3277 , 82.48, /wet-peak/728080
Atalaya de Femes, 28.91868, -13.78422, 28.91868&deg;N / 13.78422&deg;W, 7524 , 81.18, /atalaya-de-femes/512177
Arvals Peak, 43.96510, -115.1199, 43.96510&deg;N / 115.1199&deg;W, 6351 , 96.51, /arvals-peak/476188
Mayan Temple, 44.06110, -115.0481, 44.06110&deg;N / 115.0481&deg;W, 5575 , 86.85, /mayan-temple/737856
Mount Ashland, 42.08070, -122.7172, 42.08070&deg;N / 122.7172&deg;W, 23031 , 85.87, /mount-ashland/155163
Ashtar Tower 5.8-5.11 (aka Ataxia Tower), 37.21060, -112.9614, 37.21060&deg;N / 112.9614&deg;W, 7770 , 90.81, /ashtar-tower-5-8-5-11-aka-ataxia-tower/154982
Ober Äschhorn / Unter Äschhorn, 46.06052, 7.70730, 46.06052&deg;N / 7.70730&deg;E, 4179 , 81.18, /ober-schhorn-unter-schhorn/587621
Punta di  Arpisson, 45.64099, 7.36007, 45.64099&deg;N / 7.36007&deg;E, 7394 , 90.13, /punta-di-arpisson/153952
Arriel, 42.83531, -0.3302, 42.83531&deg;N / 0.3302&deg;W, 6401 , 85.12, /arriel/181955
Arrow Peak, 36.92840, -118.49098, 36.92840&deg;N / 118.49098&deg;W, 23152 , 92.85, /arrow-peak/151436
Mount Arvon, 46.75600, -88.156, 46.75600&deg;N / 88.156&deg;W, 69048 , 92.83, /mount-arvon/151786
Arrowhead, 40.26830, -105.6497, 40.26830&deg;N / 105.6497&deg;W, 19763 , 86.85, /arrowhead/153018
Atashkooh, 35.90648, 51.68438, 35.90648&deg;N / 51.68438&deg;E, 199 , 76.66, /atashkooh/1020149
Aspe, 42.76350, -0.5658, 42.76350&deg;N / 0.5658&deg;W, 9636 , 82.48, /aspe/152237
Mount Aspiring, -44.3833, 168.73331, 44.3833&deg;S / 168.73331&deg;E, 41732 , 86.84, /mount-aspiring/150413
Artesonraju, -8.9583, -77.6333, 8.9583&deg;S / 77.6333&deg;W, 83843 , 99.1, /artesonraju/150268
Arrow Peak, 37.69290, -107.6103, 37.69290&deg;N / 107.6103&deg;W, 30571 , 97.89, /arrow-peak/151858
Pic d' Arriouère / Pico del Ibonet, 42.71625, 0.25990, 42.71625&deg;N / 0.25990&deg;E, 3669 , 83.1, /pic-d-arriou-re-pico-del-ibonet/622799
Mount Athabasca, 52.18100, -117.2011, 52.18100&deg;N / 117.2011&deg;W, 53885 , 95.51, /mount-athabasca/150332
Assiniboine, 50.86670, -115.65, 50.86670&deg;N / 115.65&deg;W, 58993 , 97.56, /assiniboine/150390
Sawtooth Range, 44.10090, -114.9777, 44.10090&deg;N / 114.9777&deg;W, 70047 , 99.17, /sawtooth-range/171128
The Atrium, 38.98740, -77.2463, 38.98740&deg;N / 77.2463&deg;W, 3605 , 79.04, /the-atrium/358282
Atlantis 5.5-5.10c, 34.01880, -116.18001, 34.01880&deg;N / 116.18001&deg;W, 163 , 74.92, /atlantis-5-5-5-10c/1018263
Augspurger Mountain, 45.75340, -121.7089, 45.75340&deg;N / 121.7089&deg;W, 8271 , 75.57, /augspurger-mountain/303904
Äußerer Hahlkogel, 47.02409, 10.95303, 47.02409&deg;N / 10.95303&deg;E, 1546 , 79.29, /u-erer-hahlkogel/889349
Flat Top Mountain, 43.91760, -115.1348, 43.91760&deg;N / 115.1348&deg;W, 3840 , 80.49, /flat-top-mountain/652574
Awu, 3.68954, 125.46181, 3.68954&deg;N / 125.46181&deg;E, 4054 , 75.65, /awu/396660
Austin Bluffs, 38.89620, -104.8025, 38.89620&deg;N / 104.8025&deg;W, 2393 , 78.93, /austin-bluffs/836384
Augusta Mountain, 38.97220, -107.1062, 38.97220&deg;N / 107.1062&deg;W, 6439 , 74.92, /augusta-mountain/283877
Mount Aylmer, 51.32500, -115.432, 51.32500&deg;N / 115.432&deg;W, 10426 , 85.22, /mount-aylmer/154190
Blizzard Mountain, 43.87466, -115.07845, 43.87466&deg;N / 115.07845&deg;W, 3601 , 79.78, /blizzard-mountain/671617
Avachinskaja sopka, 53.23000, 158.80000, 53.23000&deg;N / 158.80000&deg;E, 15163 , 87.53, /avachinskaja-sopka/152928
Austin Hill, 48.68930, -122.3267, 48.68930&deg;N / 122.3267&deg;W, 692 , 78.27, /austin-hill/962956
Aubineau Peak and Rees Peak, 35.35530, -111.6592, 35.35530&deg;N / 111.6592&deg;W, 14569 , 77.55, /aubineau-peak-and-rees-peak/150295
Avalanche Mountain, 47.46939, -121.43048, 47.46939&deg;N / 121.43048&deg;W, 5276 , 80.48, /avalanche-mountain/663741
Augerpoint Mountain, 49.67056, -125.47195, 49.67056&deg;N / 125.47195&deg;W, 9426 , 75.81, /augerpoint-mountain/195798
Avenues Twin Peaks, 40.79490, -111.8413, 40.79490&deg;N / 111.8413&deg;W, 9559 , 77.7, /avenues-twin-peaks/389599
Jebel Attuf, 30.32020, 35.44800, 30.32020&deg;N / 35.44800&deg;E, 1478 , 75.81, /jebel-attuf/825208
Avalanche Mountain, 61.06213, -149.52551, 61.06213&deg;N / 149.52551&deg;W, 6881 , 89.39, /avalanche-mountain/691120
Augstenberg, 46.86465, 10.20381, 46.86465&deg;N / 10.20381&deg;E, 5624 , 84.27, /augstenberg/401902
Scenic Peak, 43.90865, -115.1382, 43.90865&deg;N / 115.1382&deg;W, 3995 , 77.48, /scenic-peak/652559
Augstenberg, 47.04000, 9.36000, 47.04000&deg;N / 9.36000&deg;E, 7177 , 73.25, /augstenberg/151292
Austin Mountain, 38.26170, -78.7519, 38.26170&deg;N / 78.7519&deg;W, 5816 , 79.04, /austin-mountain/575872
Avawatz Mountain, 35.51300, -116.332, 35.51300&deg;N / 116.332&deg;W, 10820 , 89.39, /avawatz-mountain/155370
Augstbordhorn, 46.23539, 7.79437, 46.23539&deg;N / 7.79437&deg;E, 2162 , 82.7, /augstbordhorn/842563
Auza, 43.15236, -1.41917, 43.15236&deg;N / 1.41917&deg;W, 4029 , 79.04, /auza/373111
Greylock Mountain, 43.84411, -115.09581, 43.84411&deg;N / 115.09581&deg;W, 8101 , 79.78, /greylock-mountain/671584
Aucanquilcha volcano, -21.2167, -68.4667, 21.2167&deg;S / 68.4667&deg;W, 9119 , 83.61, /aucanquilcha-volcano/624483
Auxier Ridge, 37.83697, -83.68484, 37.83697&deg;N / 83.68484&deg;W, 4737 , 81.18, /auxier-ridge/611636
Auf der Mussen, 46.71872, 12.91341, 46.71872&deg;N / 12.91341&deg;E, 1005 , 79.78, /auf-der-mussen/943819
Austria Peak, -16.1898, -68.25804, 16.1898&deg;S / 68.25804&deg;W, 9175 , 86.24, /austria-peak/627192
Äußerer Nockenkopf / Dosso di Fuori, 46.82437, 10.46067, 46.82437&deg;N / 10.46067&deg;E, 4002 , 81.84, /u-erer-nockenkopf-dosso-di-fuori/503804
Austera Peak, 48.56930, -121.1021, 48.56930&deg;N / 121.1021&deg;W, 13778 , 83.69, /austera-peak/152991
Avalanche Peak, -42.94307, 171.53600, 42.94307&deg;S / 171.53600&deg;E, 10463 , 83.85, /avalanche-peak/152580
Imouzzer, 31.06587, -7.91318, 31.06587&deg;N / 7.91318&deg;W, 2331 , 85.24, /imouzzer/911836
Avalanche Peak, 44.48970, -110.1403, 44.48970&deg;N / 110.1403&deg;W, 31884 , 87.31, /avalanche-peak/151337
Axis Peak, 47.50826, -120.87382, 47.50826&deg;N / 120.87382&deg;W, 5837 , 86.37, /axis-peak/389855
Cima Avostanis/Blaustein, 46.60184, 13.02179, 46.60184&deg;N / 13.02179&deg;E, 3547 , 83.1, /cima-avostanis-blaustein/685561
Mount Axtell, 38.83810, -107.0365, 38.83810&deg;N / 107.0365&deg;W, 1120 , 82.48, /mount-axtell/1004596
Azad Kooh, 36.16980, 51.50280, 36.16980&deg;N / 51.50280&deg;E, 15139 , 86.59, /azad-kooh/150605
Mont Avril, 45.91530, 7.34410, 45.91530&deg;N / 7.34410&deg;E, 10577 , 87.67, /mont-avril/152614
Austin Peak, 43.79210, -109.9783, 43.79210&deg;N / 109.9783&deg;W, 3827 , 82.94, /austin-peak/313966
Atlantic Peak, 39.41350, -106.1259, 39.41350&deg;N / 106.1259&deg;W, 21319 , 90.3, /atlantic-peak/152653
Azad Kooh, 36.16980, 51.50280, 36.16980&deg;N / 51.50280&deg;E, 15139 , 86.59, /azad-kooh/150605
Averau, 46.50108, 12.03730, 46.50108&deg;N / 12.03730&deg;E, 11698 , 94.82, /averau/329951
Augustine Volcano, 59.36203, -153.43188, 59.36203&deg;N / 153.43188&deg;W, 16697 , 87.17, /augustine-volcano/150793
Mount Avalon, 44.20600, -71.429, 44.20600&deg;N / 71.429&deg;W, 25635 , 79.04, /mount-avalon/152226
Central Alborz Mountains, 36.00000, 51.50000, 36.00000&deg;N / 51.50000&deg;E, 62126 , 99.51, /central-alborz-mountains/154322
Monte Avvocata (Monti Lattari), 40.65307, 14.66881, 40.65307&deg;N / 14.66881&deg;E, 3702 , 79.78, /monte-avvocata-monti-lattari/662630
Mount Audubon, 40.09890, -105.6164, 40.09890&deg;N / 105.6164&deg;W, 74451 , 88.57, /mount-audubon/151123
Kholeno (Paloon Gardan) Massif, 36.10000, 51.52000, 36.10000&deg;N / 51.52000&deg;E, 10473 , 90.81, /kholeno-paloon-gardan-massif/353079
Cerro Azulcocha, -10.29012, -76.85754, 10.29012&deg;S / 76.85754&deg;W, 1535 , 70.36, /cerro-azulcocha/876511
Baby Rubicon 5.7-5.11c, 37.33500, -113.6875, 37.33500&deg;N / 113.6875&deg;W, 4249 , 84.27, /baby-rubicon-5-7-5-11c/300817
Bake Oven Knob, 40.74868, -75.73376, 40.74868&deg;N / 75.73376&deg;W, 11145 , 86.37, /bake-oven-knob/605144
Volcán Azufral , 1.08518, -77.71866, 1.08518&deg;N / 77.71866&deg;W, 4808 , 85.36, /volc-n-azufral/601967
Bailey Peak, 42.89800, -109.339, 42.89800&deg;N / 109.339&deg;W, 9235 , 86.85, /bailey-peak/153513
Baker Mountain, 44.33492, -74.10353, 44.33492&deg;N / 74.10353&deg;W, 1761 , 70.36, /baker-mountain/909356
Baker Mountain, 39.21930, -105.6865, 39.21930&deg;N / 105.6865&deg;W, 7465 , 84.82, /baker-mountain/435444
Babadag, 36.53000, 29.18000, 36.53000&deg;N / 29.18000&deg;E, 17818 , 79.78, /babadag/150795
Babbitt Peak, 39.60246, -120.10563, 39.60246&deg;N / 120.10563&deg;W, 5957 , 76.66, /babbitt-peak/819843
Baker Mountain, 39.21930, -105.6865, 39.21930&deg;N / 105.6865&deg;W, 7465 , 84.82, /baker-mountain/435444
Baciás, 42.75240, -0.1965, 42.75240&deg;N / 0.1965&deg;W, 5590 , 75.57, /baci-s/153009
Cerro Bailey Willis, -41.12391, -71.58812, 41.12391&deg;S / 71.58812&deg;W, 2112 , 80.49, /cerro-bailey-willis/846496
Babel Tower, 35.91845, -81.91953, 35.91845&deg;N / 81.91953&deg;W, 7538 , 85.87, /babel-tower/558214
Backbone Rock (Holston Mountain), 36.59400, -81.814, 36.59400&deg;N / 81.814&deg;W, 21606 , 81.84, /backbone-rock-holston-mountain/154042
Aztec Peak, 33.81200, -110.905, 33.81200&deg;N / 110.905&deg;W, 19718 , 77.73, /aztec-peak/153679
Mount Bailey, 39.41518, -105.45982, 39.41518&deg;N / 105.45982&deg;W, 6620 , 76.66, /mount-bailey/761069
Baby Blue, 47.93981, -121.7413, 47.93981&deg;N / 121.7413&deg;W, 1253 , 81.24, /baby-blue/931706
Bächenstock, 46.76668, 8.53672, 46.76668&deg;N / 8.53672&deg;E, 4060 , 81.84, /b-chenstock/478415
Bad Rock Peak, 44.07405, -113.72636, 44.07405&deg;N / 113.72636&deg;W, 6703 , 89.7, /bad-rock-peak/512341
Badacsony, 46.78300, 17.50000, 46.78300&deg;N / 17.50000&deg;E, 9952 , 88.61, /badacsony/154134
Backelstein, 49.18217, 7.85373, 49.18217&deg;N / 7.85373&deg;E, 4502 , 84.82, /backelstein/211355
Badus - Six Madun, 46.62241, 8.66384, 46.62241&deg;N / 8.66384&deg;E, 6611 , 82.98, /badus-six-madun/152464
"Badlands Peak", 36.40590, -116.8264, 36.40590&deg;N / 116.8264&deg;W, 2593 , 73.06, /badlands-peak/393908
Babouche Buttress, 29.78865, -9.1056, 29.78865&deg;N / 9.1056&deg;W, 404 , 82.48, /babouche-buttress/1012230
Bachelor Mountain, 44.62890, -122.0119, 44.62890&deg;N / 122.0119&deg;W, 8978 , 87.31, /bachelor-mountain/154589
Babji Zub (Torna), 42.90700, 19.40700, 42.90700&deg;N / 19.40700&deg;E, 7573 , 88.19, /babji-zub-torna/330541
Badet, 42.79726, 0.10381, 42.79726&deg;N / 0.10381&deg;E, 5304 , 81.69, /badet/321675
Bacon Peak, 48.66282, -121.52039, 48.66282&deg;N / 121.52039&deg;W, 8626 , 83.6, /bacon-peak/840845
Azurite Peak, 48.65680, -120.752, 48.65680&deg;N / 120.752&deg;W, 11333 , 85.36, /azurite-peak/154496
Badger Mountain (NV), 37.35160, -115.326, 37.35160&deg;N / 115.326&deg;W, 5330 , 91.14, /badger-mountain-nv/713986
Badger Mountain (WA), 47.58378, -120.1474, 47.58378&deg;N / 120.1474&deg;W, 17242 , 81.84, /badger-mountain-wa/529650
Baerenbadegg / Croda Negra, 46.65574, 12.60321, 46.65574&deg;N / 12.60321&deg;E, 3979 , 75.81, /baerenbadegg-croda-negra/546608
Puma Hills, 39.15420, -105.5835, 39.15420&deg;N / 105.5835&deg;W, 6919 , 82.48, /puma-hills/607073
Badanj, 44.10041, 16.32294, 44.10041&deg;N / 16.32294&deg;E, 4668 , 86.37, /badanj/518602
Badger Mountain, 39.04900, -105.5126, 39.04900&deg;N / 105.5126&deg;W, 7961 , 80.49, /badger-mountain/718582
Mount Bago, 36.77013, -118.43805, 36.77013&deg;N / 118.43805&deg;W, 8040 , 89.77, /mount-bago/740015
Bachimala, 42.69970, 0.39561, 42.69970&deg;N / 0.39561&deg;E, 11553 , 80.49, /bachimala/151576
Baffelan, 45.73434, 11.17696, 45.73434&deg;N / 11.17696&deg;E, 3826 , 93.35, /baffelan/814643
Bakening volcano, 53.90500, 158.07001, 53.90500&deg;N / 158.07001&deg;E, 2115 , 76.15, /bakening-volcano/866601
Backdrop Peak, 43.68930, -114.6857, 43.68930&deg;N / 114.6857&deg;W, 7359 , 94.82, /backdrop-peak/153644
Mount Bailey, 43.15510, -122.2201, 43.15510&deg;N / 122.2201&deg;W, 30493 , 87.31, /mount-bailey/151169
Badger Mountain, 46.23347, -119.31835, 46.23347&deg;N / 119.31835&deg;W, 34719 , 85.36, /badger-mountain/500188
Baboquivari Peak, 31.77110, -111.595, 31.77110&deg;N / 111.595&deg;W, 48120 , 93.72, /baboquivari-peak/150187
The Tarryall, 39.22250, -105.6056, 39.22250&deg;N / 105.6056&deg;W, 24492 , 88.61, /the-tarryall/476877
Backbone Mountain, 39.24502, -79.48557, 39.24502&deg;N / 79.48557&deg;W, 88428 , 91.63, /backbone-mountain/152048
Mount Bachelor, 43.97970, -121.6892, 43.97970&deg;N / 121.6892&deg;W, 50302 , 94.82, /mount-bachelor/150472
Baden-Powell, 34.35860, -117.7636, 34.35860&deg;N / 117.7636&deg;W, 46126 , 95.22, /baden-powell/150664
Babia Góra / Babia hora, 49.57320, 19.53080, 49.57320&deg;N / 19.53080&deg;E, 17014 , 96.6, /babia-g-ra-babia-hora/153950
Baker Mountain, 40.38170, -105.90636, 40.38170&deg;N / 105.90636&deg;W, 3749 , 72.4, /baker-mountain/811940
Bald Hill, 44.56600, -123.335, 44.56600&deg;N / 123.335&deg;W, 519 , 77.48, /bald-hill/997791
Baker Mountain, 40.37610, -106.6009, 40.37610&deg;N / 106.6009&deg;W, 8338 , 77.32, /baker-mountain/155069
Bald Mountain, 44.39994, -114.70413, 44.39994&deg;N / 114.70413&deg;W, 2495 , 78.27, /bald-mountain/692853
Bald Mountain, 39.13724, -104.84897, 39.13724&deg;N / 104.84897&deg;W, 3143 , 71.48, /bald-mountain/845701
Bald Mountain (Antrim/Hancock), 43.02190, -72.0309, 43.02190&deg;N / 72.0309&deg;W, 19348 , 78.46, /bald-mountain-antrim-hancock/201970
Bald Hill SW0.5 - Cass County High Point, 41.94552, -85.83062, 41.94552&deg;N / 85.83062&deg;W, 4051 , 71.86, /bald-hill-sw0-5-cass-county-high-point/726105
Bald Peak, 33.75610, -117.5362, 33.75610&deg;N / 117.5362&deg;W, 6603 , 76.66, /bald-peak/366372
Balanesti, 47.21750, 28.08360, 47.21750&deg;N / 28.08360&deg;E, 10858 , 79.78, /balanesti/465307
Bald Mountain, 37.16000, -121.866, 37.16000&deg;N / 121.866&deg;W, 11559 , 86.76, /bald-mountain/154539
Bald Knoll, 39.00317, -111.96521, 39.00317&deg;N / 111.96521&deg;W, 271 , 70.59, /bald-knoll/1010749
Baker Peak, 35.86033, -118.52134, 35.86033&deg;N / 118.52134&deg;W, 3811 , 71.06, /baker-peak/540069
Bald Hill (Marin County), 37.96728, -122.5803, 37.96728&deg;N / 122.5803&deg;W, 6451 , 86.85, /bald-hill-marin-county/826625
Baker Peak, 43.32420, -72.9619, 43.32420&deg;N / 72.9619&deg;W, 14336 , 79.53, /baker-peak/155238
Baker Peak, 43.66990, -114.6798, 43.66990&deg;N / 114.6798&deg;W, 5376 , 84.82, /baker-peak/154700
Bald Mountain, 42.92218, -73.1438, 42.92218&deg;N / 73.1438&deg;W, 17008 , 71.06, /bald-mountain/711873
Bald Mountain, 40.55881, -105.83703, 40.55881&deg;N / 105.83703&deg;W, 3083 , 81.84, /bald-mountain/263616
Bald Knob, 40.11500, -79.203, 40.11500&deg;N / 79.203&deg;W, 5982 , 74.01, /bald-knob/347010
Bald Mountain (Kaisoots Mountain), 48.96750, -121.961, 48.96750&deg;N / 121.961&deg;W, 1653 , 77.48, /bald-mountain-kaisoots-mountain/934005
Bald Knob, 39.22298, -106.73546, 39.22298&deg;N / 106.73546&deg;W, 5805 , 74.92, /bald-knob/515850
Bald Mountain, 40.60874, -111.48128, 40.60874&deg;N / 111.48128&deg;W, 10657 , 78.27, /bald-mountain/419979
Bald Mountain (NV), 39.02060, -114.3217, 39.02060&deg;N / 114.3217&deg;W, 10321 , 85.87, /bald-mountain-nv/153398
Bald Mountain (NV), 39.02060, -114.3217, 39.02060&deg;N / 114.3217&deg;W, 10321 , 85.87, /bald-mountain-nv/153398
Bald Mountain Lookout, 47.03194, -116.57194, 47.03194&deg;N / 116.57194&deg;W, 7851 , 82.48, /bald-mountain-lookout/678275
Bald Mountain, 39.67830, -106.33, 39.67830&deg;N / 106.33&deg;W, 14511 , 88.6, /bald-mountain/153718
Bald Mountain, 43.86910, -109.2821, 43.86910&deg;N / 109.2821&deg;W, 4047 , 81.84, /bald-mountain/439346
Baker Peak, 38.96870, -114.309, 38.96870&deg;N / 114.309&deg;W, 12626 , 87.31, /baker-peak/153395
Baker Point, 35.85278, -118.5025, 35.85278&deg;N / 118.5025&deg;W, 8108 , 74.92, /baker-point/205672
Bald Mountain (ID), 44.36721, -114.34396, 44.36721&deg;N / 114.34396&deg;W, 2472 , 83.26, /bald-mountain-id/855713
Bald Eagle Peak, 47.61687, -121.27163, 47.61687&deg;N / 121.27163&deg;W, 4703 , 82.48, /bald-eagle-peak/818481
Bald Mountain, 40.68351, -108.11969, 40.68351&deg;N / 108.11969&deg;W, 5028 , 81.84, /bald-mountain/403024
Bald Mountain, 38.55250, -106.3507, 38.55250&deg;N / 106.3507&deg;W, 6506 , 80.49, /bald-mountain/154424
Bald Knoll (UT), 40.41879, -111.22383, 40.41879&deg;N / 111.22383&deg;W, 4598 , 78.27, /bald-knoll-ut/658268
Bald Mountain, 38.78110, -106.0332, 38.78110&deg;N / 106.0332&deg;W, 3023 , 84.27, /bald-mountain/767524
Bald Eagle Mountain, 47.95753, -121.25136, 47.95753&deg;N / 121.25136&deg;W, 4013 , 81.18, /bald-eagle-mountain/819492
Bald Mountain, 44.79020, -107.8318, 44.79020&deg;N / 107.8318&deg;W, 8481 , 82.48, /bald-mountain/451826
Bald Mountain (Baldy), 43.65500, -114.4083, 43.65500&deg;N / 114.4083&deg;W, 13675 , 81.84, /bald-mountain-baldy/153550
Bald Mountain  (OR), 43.27430, -121.3541, 43.27430&deg;N / 121.3541&deg;W, 6866 , 87.76, /bald-mountain-or/257419
Bald Mountain, 36.02000, -118.253, 36.02000&deg;N / 118.253&deg;W, 13523 , 78.27, /bald-mountain/209734
Bald  Mountain (Kalmiopsis OR), 42.43890, -123.9133, 42.43890&deg;N / 123.9133&deg;W, 7494 , 81.18, /bald-mountain-kalmiopsis-or/357308
Bald Mountain (Cavanaugh), 48.36580, -122.0448, 48.36580&deg;N / 122.0448&deg;W, 8530 , 84.27, /bald-mountain-cavanaugh/617582
Bald Mountain, 40.79250, -111.6488, 40.79250&deg;N / 111.6488&deg;W, 5983 , 93.58, /bald-mountain/760435
Bald Mountain, 39.44390, -105.9689, 39.44390&deg;N / 105.9689&deg;W, 39802 , 86.36, /bald-mountain/151841
Great Basin National Park, 38.98356, -114.29997, 38.98356&deg;N / 114.29997&deg;W, 21483 , 97.16, /great-basin-national-park/235148
Bald Mountain, 40.69900, -110.902, 40.69900&deg;N / 110.902&deg;W, 24885 , 93.58, /bald-mountain/151805
Balaitous, 42.83890, -0.2903, 42.83890&deg;N / 0.2903&deg;W, 21676 , 88.6, /balaitous/150491
Mount Baker, 48.77750, -121.8119, 48.77750&deg;N / 121.8119&deg;W, 260367 , 98.96, /mount-baker/150195
Bald Peak, 44.15986, -73.66531, 44.15986&deg;N / 73.66531&deg;W, 6736 , 73.38, /bald-peak/776801
Mount Baldy, 46.85446, -121.25865, 46.85446&deg;N / 121.25865&deg;W, 2147 , 73.06, /mount-baldy/901184
Bald Mountain - Oquossoc, 44.94330, -70.7758, 44.94330&deg;N / 70.7758&deg;W, 10207 , 78.53, /bald-mountain-oquossoc/151172
Bald Mountain Boulder County Open Space Colorado, 40.04677, -105.34399, 40.04677&deg;N / 105.34399&deg;W, 934 , 73.15, /bald-mountain-boulder-county-open-space-colorado/979212
Baldy Hill (Mount Baldy), 47.18334, -121.95038, 47.18334&deg;N / 121.95038&deg;W, 7055 , 74.01, /baldy-hill-mount-baldy/696693
Bald Mountain – Pine Nut Mountains NV, 38.80865, -119.52284, 38.80865&deg;N / 119.52284&deg;W, 3908 , 78.27, /bald-mountain-pine-nut-mountains-nv/787675
Baldy Peak, 38.11070, -107.68117, 38.11070&deg;N / 107.68117&deg;W, 2462 , 80.49, /baldy-peak/923026
Baldy Mountain, 38.44500, -105.3103, 38.44500&deg;N / 105.3103&deg;W, 3387 , 77.48, /baldy-mountain/585100
Bald Mountain and Artist Bluff (Franconia Notch), 44.18300, -71.7038, 44.18300&deg;N / 71.7038&deg;W, 26899 , 78.27, /bald-mountain-and-artist-bluff-franconia-notch/154050
Bald Mountain Camden, 44.22960, -69.1365, 44.22960&deg;N / 69.1365&deg;W, 19807 , 79.53, /bald-mountain-camden/155070
Bald Mountain (Wasatch), 39.87700, -111.758, 39.87700&deg;N / 111.758&deg;W, 10028 , 78.27, /bald-mountain-wasatch/153457
Bald Mountain (Rondaxe Firetower), 43.72552, -74.93857, 43.72552&deg;N / 74.93857&deg;W, 1966 , 73.35, /bald-mountain-rondaxe-firetower/927283
Bald Mountain-East Peak, 47.99840, -121.6553, 47.99840&deg;N / 121.6553&deg;W, 4527 , 82.48, /bald-mountain-east-peak/667153
Bald Mountain B, 40.86580, -110.5012, 40.86580&deg;N / 110.5012&deg;W, 4988 , 83.1, /bald-mountain-b/375794
Baldy, 46.79912, -120.42774, 46.79912&deg;N / 120.42774&deg;W, 2732 , 79.04, /baldy/875825
Baldy Peak (Oregon), 42.09400, -123.0426, 42.09400&deg;N / 123.0426&deg;W, 8155 , 85.87, /baldy-peak-oregon/278740
Bald Mountain (NV) Lyon County, 38.53460, -119.1144, 38.53460&deg;N / 119.1144&deg;W, 10416 , 90.81, /bald-mountain-nv-lyon-county/613346
Baldy Peak, 38.40180, -112.4332, 38.40180&deg;N / 112.4332&deg;W, 12986 , 84.05, /baldy-peak/153233
Bald Mountain (Sonoma CA), 38.45750, -122.5094, 38.45750&deg;N / 122.5094&deg;W, 28310 , 83.69, /bald-mountain-sonoma-ca/283944
Bald Mountain-Washington Township, 44.64694, -70.35111, 44.64694&deg;N / 70.35111&deg;W, 10978 , 81.84, /bald-mountain-washington-township/491403
North Baldface & South Baldface, 44.23007, -71.08206, 44.23007&deg;N / 71.08206&deg;W, 47617 , 85.59, /north-baldface-south-baldface/180510
Bald Mountain - Lander County (NV), 40.05270, -116.7036, 40.05270&deg;N / 116.7036&deg;W, 2145 , 80.88, /bald-mountain-lander-county-nv/887663
Bald Mountain, 40.39895, -112.26431, 40.39895&deg;N / 112.26431&deg;W, 9240 , 87.31, /bald-mountain/494551
Baldy Alto, 38.00530, -106.9216, 38.00530&deg;N / 106.9216&deg;W, 9223 , 89.8, /baldy-alto/152741
Bald Peak, 44.81910, -109.3224, 44.81910&deg;N / 109.3224&deg;W, 6366 , 83.69, /bald-peak/553132
Mount Baldy (Elk Range), 38.99400, -107.046, 38.99400&deg;N / 107.046&deg;W, 22024 , 85.87, /mount-baldy-elk-range/153056
Baldy Cinco, 37.95539, -107.10288, 37.95539&deg;N / 107.10288&deg;W, 8299 , 85.36, /baldy-cinco/190924
Bald Mountain, 48.10591, -121.60243, 48.10591&deg;N / 121.60243&deg;W, 8073 , 85.36, /bald-mountain/509602
Baldy Mountain, 45.76610, -110.9439, 45.76610&deg;N / 110.9439&deg;W, 27773 , 89.53, /baldy-mountain/153767
Baldpate Mountain-More to come, 44.60929, -70.89232, 44.60929&deg;N / 70.89232&deg;W, 6904 , 73.06, /baldpate-mountain-more-to-come/377104
Mount Balfour, 51.56460, -116.466, 51.56460&deg;N / 116.466&deg;W, 5077 , 84.27, /mount-balfour/879166
Baldy Point (Quartz Mtn), 34.89920, -99.3312, 34.89920&deg;N / 99.3312&deg;W, 25013 , 86.85, /baldy-point-quartz-mtn/151409
Baldy Mountain, 40.16687, -107.53234, 40.16687&deg;N / 107.53234&deg;W, 6933 , 76.66, /baldy-mountain/634715
Baldy Mountain, 44.33740, -118.7723, 44.33740&deg;N / 118.7723&deg;W, 6908 , 86.37, /baldy-mountain/199883
Baldy Mountain (NM), 36.62960, -105.2125, 36.62960&deg;N / 105.2125&deg;W, 46956 , 94.23, /baldy-mountain-nm/151116
Baldy Peak (Organ Mountains), 32.32200, -106.5606, 32.32200&deg;N / 106.5606&deg;W, 6637 , 73.6, /baldy-peak-organ-mountains/739125
Balkan Dome 5.8-5.11d, 37.19330, -113.6425, 37.19330&deg;N / 113.6425&deg;W, 3271 , 83.1, /balkan-dome-5-8-5-11d/370904
Mount Baldy  (UT), 40.56790, -111.6375, 40.56790&deg;N / 111.6375&deg;W, 32759 , 87.75, /mount-baldy-ut/152888
Mount Baldy, 51.01030, -115.05844, 51.01030&deg;N / 115.05844&deg;W, 15135 , 82.48, /mount-baldy/153048
Mount Baldy (Mt. Lookout), 47.44797, -88.10233, 47.44797&deg;N / 88.10233&deg;W, 18608 , 81.18, /mount-baldy-mt-lookout/492133
